buh_empresa	buh_archivo	buh_fecha	buh_bodega	buh_codigo	buh_codigo_funcional	buh_codigo_vinculado	buh_codigo_generico	buh_estatus	buh_clasificacion	buh_responsable	buh_ctv	buh_pv	buh_precio_promocion	buh_promocion_desde	buh_promocion_hasta	buh_proveedor	buh_perfil	buh_horizonte	buh_tiempo_suministro	buh_frecuencia_reposicion	buh_gdb	buh_cam	buh_etapa	buh_nuevo_buffer_sugerido	buh_comportamiento	buh_consumo	buh_buffer_calculado	buh_cobertura_buffer	buh_cobertura_inventario_proyectado	buh_cobertura_pedido_minimo	buh_dias_desabastecimiento	buh_ventas_perdidas	buh_observaciones	buh_nuevo_buffer_real	buh_posponer_alerta_buf	buh_posponer_alerta_red	buh_posponer_alerta_gdb	buh_buffer_minimo	buh_buffer_maximo	buh_pedido_minimo	buh_redondeo_pedido_minimo	buh_pedido_minimo_grupo	buh_unidad_empaque	buh_redondeo_unidad_empaque	buh_porcentaje_atencion	buh_impacto_faltante	buh_buffer_actual	buh_zona_amarilla	buh_zona_roja	buh_color_inventario_fisico	buh_color_inventario_proyectado 	buh_ultimo_buffer	buh_buffer_anterior_estacion	buh_buffer_estacional	buh_inventario_proveedor	buh_inventario_fisico	buh_estado_inventario_fisico	buh_transito	buh_negociacion	buh_produccion	buh_embarcado	buh_comprometido	buh_backorder	buh_inventario_proyectado	buh_estado_inventario_proyectado	buh_ingresos	buh_egresos	buh_pedido_calculado_auxiliar	buh_pedido_calculado	buh_pedido_promedio	buh_pedido_real	buh_calendario_estacional	buh_accion_estacional	buh_etapa_estacional	buh_tdd	buh_idd	buh_roi_pasado	buh_roi_proyectado	buh_velocity	buh_nivel_servicio	buh_ultimo_cambio	buh_nuevo_inicio_horizonte	buh_inicio_horizonte	buh_fin_horizonte	buh_ultima_transferencia_ini	buh_ultima_transferencia_fin	buh_variabilidad	buh_rojo_acumulado	buh_negro	buh_rojo	buh_amarillo	buh_verde	buh_lila	emp_nombre	bod_nombre	ach_nombre	pro_nombre	pre_nombre	pro_descripcion	pro_grupo	pro_linea	pro_sublinea	pro_modelo	pro_familia	pro_subfamilia 	pro_categoria	pro_tipo	pro_marca	pro_cat_management	buh_estado_reposiciones	buh_fecha_nuevo_pedido	buh_fecha_esperada_arribo
1	7	2018-04-18	120927162604298	101020134003477	\N	MPPRFICBI-200G	0	0	0	0	0.24	0.00	0.00	\N	\N	6	34	20.00	16.00	4.00	1	+-	LIBRE-128	8845.00	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	2017-03-20	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	6650.00	4422.00	2195.00	R	V	5000.00	\N	\N	1000000000.00	1278.00	0.81	5000.00	0.00	0.00	0.00	0.00	0.00	6278.00	0.06	\N	\N	\N	372.00	1330.00	\N	\N	\N	\N	-220.08	0.00	0.00	-2.40	\N	0.93	2017-07-24	\N	2017-11-29	2018-04-18	2018-04-12	2018-05-10	0.38	30261.00	0.00	0.24	0.71	0.00	0.00	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA SUNJOY	FUNDA IMPRESA  AGROTAFOL COMBI X 200G	FUNDAS	PRODUCCION					FUNDAS PREIMPRESAS		SUNJOY		OK	2018-05-10	2018-05-10
1	7	2018-04-18	120927162604298	101028100131393	\N	MPFUCOBEN-25KIL	0	0	0	0	213.00	0.00	0.00	\N	\N	6	34	20.00	16.00	4.00	1	+-	LIBRE-131	40.00	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	2018-04-05	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	30.00	20.00	10.00	R	L	0.00	\N	\N	1000000000.00	3.98	0.87	120.00	0.00	0.00	0.00	0.00	0.00	123.98	-3.13	\N	\N	\N	0.00	6.00	\N	\N	\N	\N	-1282.26	0.00	0.00	-2.40	\N	13.33	2017-07-21	\N	2017-11-29	2018-04-18	2018-02-16	2018-03-16	0.55	213.38	0.10	0.19	0.00	0.67	0.00	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA SUNJOY	BENALAXYL 8%+MANCOZEB 65% WP x 25KIL 	BENALAXYL 8%+MANCOZEB 65% WP	PLAGUICIDAS CONVENCIONALES					FUNGICIDA		SUNJOY		SAC	2018-03-16	2018-06-08
1	7	2018-04-18	120927162604298	101028110630363	\N	MPFUCOCBZ-200G	0	0	0	0	0.97	0.00	0.00	\N	\N	6	34	20.00	16.00	4.00	1	\N	LIBRE-184	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	2017-02-25	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	0.00	0.00	0.00	G	G	14000.00	\N	\N	1000000000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	\N	\N	\N	0.00	0.00	5000.00	\N	\N	\N	0.00	0.00	0.00	0.00	\N	2.07	2017-05-29	\N	2017-11-29	2018-04-18	2017-02-17	2017-05-12	1.00	0.00	0.96	0.00	0.00	0.00	0.00	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA SUNJOY	CARBENDAZIM 50% WP x 200G 	CARBENDAZIM 50% WP	PLAGUICIDAS CONVENCIONALES					FUNGICIDA		SUNJOY		\N	2017-03-17	2017-06-09
1	7	2018-04-18	120927162604298	110106145822476	\N	MPINCOIMD-25KIL	0	0	0	0	319.55	0.00	0.00	\N	\N	6	34	20.00	16.00	4.00	1	\N	LIBRE-184	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	2017-03-08	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	15.00	10.00	5.00	L	L	10.00	\N	\N	1000000000.00	20.01	-0.33	0.00	0.00	0.00	0.00	0.00	0.00	20.01	-0.33	\N	\N	\N	0.00	3.00	5.00	\N	\N	\N	0.00	1600.95	0.00	-2.40	\N	0.00	2017-05-29	\N	2017-11-29	2018-04-18	1899-12-30	1899-12-30	0.00	0.00	0.00	0.00	0.00	0.00	0.96	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA SUNJOY	IMIDACLOPRID 25% WP x 25KIL 	IMIDACLOPRID 25% WP	PLAGUICIDAS CONVENCIONALES					INSECTICIDA		SUNJOY		MAC	\N	\N
1	7	2018-04-18	120927162604298	110106162406121	\N	MPINCOCYR-50G	0	0	0	0	3.28	0.00	0.00	\N	\N	6	34	20.00	16.00	4.00	1	-	LIBRE-131	\N	\N	0.00	0.00	0.00	0.00	0.00	17	0.00	\N	\N	\N	\N	2017-06-05	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	15960.00	10613.00	5267.00	N	A	12000.00	\N	\N	1000000000.00	0.00	1.00	10000.00	0.00	0.00	0.00	0.00	0.00	10000.00	0.37	\N	\N	\N	5960.00	3192.00	\N	\N	\N	\N	-17275.76	0.00	0.00	-2.40	\N	0.63	2017-07-21	\N	2017-11-29	2018-04-18	2018-04-12	2018-05-10	4.56	0.00	0.91	0.04	0.00	0.00	0.00	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA SUNJOY	CYROMAZINE 75% WP Preimpresa  x 50G	CYROMAZINA 75% WP	PLAGUICIDAS CONVENCIONALES					INSECTICIDA		SUNJOY		MAC	2018-05-10	2018-05-10
1	7	2018-04-18	120927162604298	110110124515070	\N	MPFUCOCBZ-25KIL	0	0	0	0	106.89	0.00	0.00	\N	\N	6	34	20.00	16.00	4.00	1	\N	LIBRE-20	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	2017-02-25	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	70.00	47.00	23.00	L	L	0.00	\N	\N	1000000000.00	218.63	-2.12	0.00	0.00	0.00	0.00	0.00	0.00	218.63	-2.12	\N	\N	\N	0.00	14.00	\N	\N	\N	\N	0.00	15887.06	0.00	-2.40	\N	0.00	2017-11-09	\N	2017-11-29	2018-04-18	2017-11-08	2018-01-26	0.84	0.00	0.24	0.07	0.01	0.03	0.62	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA SUNJOY	CARBENDAZIM 50% WP x 25KIL	CARBENDAZIM 50% WP	PLAGUICIDAS CONVENCIONALES					FUNGICIDA		SUNJOY		MAC	2017-12-06	2018-02-28
1	7	2018-04-18	120927162604298	110110124814770	\N	MPINCOCTP-25KIL	0	0	0	0	282.78	0.00	0.00	\N	\N	6	34	20.00	16.00	4.00	1	-	LIBRE-316	21.00	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	2018-04-05	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	30.00	20.00	10.00	V	V	50.00	\N	\N	1000000000.00	26.40	0.12	0.00	0.00	0.00	0.00	0.00	0.00	26.40	0.12	\N	\N	\N	4.00	6.00	\N	\N	\N	\N	0.00	0.00	0.00	-2.40	\N	0.00	2017-01-17	\N	2017-11-29	2018-04-18	1899-12-30	1899-12-30	0.04	0.00	0.00	0.00	0.00	0.96	0.00	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA SUNJOY	CARTAP 50% SP x 25KIL	CARTAP 50% SP	PLAGUICIDAS CONVENCIONALES					INSECTICIDA		SUNJOY		MAC	\N	\N
1	7	2018-04-18	120927162604298	110705095740735	\N	MPFUCOCBZ-500G	0	0	0	0	2.45	0.00	0.00	\N	\N	6	34	20.00	16.00	4.00	1	\N	LIBRE-177	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	2017-02-25	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	0.00	0.00	0.00	G	G	22000.00	\N	\N	1000000000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	\N	\N	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	\N	1.00	2017-06-05	\N	2017-11-29	2018-04-18	2017-02-17	2017-05-12	1.00	0.00	0.96	0.00	0.00	0.00	0.00	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA SUNJOY	CARBENDAZIM 50% WP x 500G 	CARBENDAZIM 50% WP	PLAGUICIDAS CONVENCIONALES					FUNGICIDA		SUNJOY		\N	2017-03-17	2017-06-09
1	7	2018-04-18	120927162604298	110708162418082	\N	MPACCOABM-100CC	0	0	0	0	1.11	0.00	0.00	\N	\N	6	34	20.00	16.00	4.00	1	-	LIBRE-420	\N	\N	0.00	0.00	0.00	0.00	0.00	23	0.00	\N	\N	\N	\N	2017-08-11	\N	\N	4000.00	Default	\N	1.00	=	1.00	\N	15000.00	9975.00	4950.00	N	N	13300.00	\N	\N	1000000000.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	\N	\N	\N	15000.00	3000.00	\N	\N	\N	\N	-5494.50	0.00	0.00	-2.40	\N	1.00	2016-10-05	\N	2017-11-29	2018-04-18	2017-03-16	2017-06-08	1.00	0.00	0.96	0.00	0.00	0.00	0.00	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA SUNJOY	ABAMECTIN 2.0% Ec x 100CC 	ABAMECTIN 2.0% Ec 	PLAGUICIDAS CONVENCIONALES					INSECTICIDA		SUNJOY		MFR-370	2017-04-13	2017-07-06
1	7	2018-04-18	120927162604298	110708165839448	\N	MPFUCOMYC-250CC	0	0	0	0	3.74	0.00	0.00	\N	\N	6	34	20.00	16.00	4.00	1	\N	LIBRE-397	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	2016-11-04	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	0.00	0.00	0.00	G	G	5000.00	\N	\N	1000000000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	\N	\N	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	\N	0.00	2016-10-28	\N	2017-11-29	2018-04-18	1899-12-30	1899-12-30	1.00	0.00	0.96	0.00	0.00	0.00	0.00	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA SUNJOY	MYCLOBUTANIL 12.5% EC x 250CC 	DELTAMETRINA 2.5% EC	PLAGUICIDAS CONVENCIONALES					INSECTICIDA		SUNJOY		\N	\N	\N
1	7	2018-04-18	120927162604298	120320111852317	\N	MPPRENCOC-100CC	0	0	0	0	0.22	0.00	0.00	\N	\N	6	34	20.00	16.00	4.00	1	-	LIBRE-8	\N	\N	0.00	0.00	0.00	0.00	0.00	23	0.00	\N	\N	\N	\N	2017-11-20	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	31841.00	21174.00	10508.00	N	V	23940.00	\N	\N	1000000000.00	0.00	1.00	27456.00	0.00	0.00	0.00	0.00	0.00	27456.00	0.14	\N	\N	\N	4385.00	6368.00	\N	\N	\N	\N	-2311.76	0.00	0.00	-2.40	\N	0.74	2017-11-21	\N	2017-11-29	2018-04-18	2018-04-12	2018-05-10	0.87	0.00	0.31	0.39	0.26	0.00	0.00	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA SUNJOY	ENVASE CHINO COEX X 100CC	ENVASES	PRODUCCION					ENVASES 		SUNJOY		MAC	2018-05-10	2018-05-10
1	7	2018-04-18	120927162604298	120320112103389	\N	MPPRENCOC-250CC	0	0	0	0	0.36	0.39	0.00	\N	\N	6	34	20.00	16.00	4.00	1	\N	SUSP-62	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	2017-02-25	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	0.00	0.00	0.00	G	G	5000.00	\N	\N	1000000000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	\N	\N	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	\N	0.98	2018-01-30	\N	2018-01-30	2018-06-19	2017-03-16	2017-06-08	1.00	0.00	0.61	0.00	0.00	0.00	0.00	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA SUNJOY	ENVASE CHINO COEX X 250CC	ENVASES	PRODUCCION					ENVASES 		SUNJOY		\N	2017-04-13	2017-07-06
1	7	2018-04-18	120927162604298	120425094923266	\N	MPPRFIDEP-100G	0	0	0	0	0.17	0.00	0.00	\N	\N	6	34	20.00	16.00	4.00	1	\N	LIBRE-420	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	2016-10-12	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	0.00	0.00	0.00	G	G	5000.00	\N	\N	1000000000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	\N	\N	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	\N	0.00	2016-10-05	\N	2017-11-29	2018-04-18	1899-12-30	1899-12-30	1.00	0.00	0.96	0.00	0.00	0.00	0.00	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA SUNJOY	FUNDA PREIMPRESO DEPREDADOR X 100 GR	FUNDAS	PRODUCCION					FUNDAS PREIMPRESAS		SUNJOY		\N	\N	\N
1	7	2018-04-18	120927162604298	120425095125273	\N	MPPRFISKK-200G	0	0	0	0	0.18	0.00	0.00	\N	\N	6	34	20.00	16.00	4.00	1	\N	LIBRE-184	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	2016-10-12	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	0.00	0.00	0.00	G	G	1000.00	\N	\N	1000000000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	\N	\N	\N	0.00	0.00	5000.00	\N	\N	\N	0.00	0.00	0.00	0.00	\N	0.00	2017-05-29	\N	2017-11-29	2018-04-18	1899-12-30	1899-12-30	2.73	0.00	0.79	0.00	0.00	0.00	0.17	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA SUNJOY	FUNDA IMPRESA SKEKURA X 200G 	FUNDAS	PRODUCCION					FUNDAS PREIMPRESAS		SUNJOY		\N	\N	\N
1	7	2018-04-18	120927162604298	121008085643112	\N	MPPRFIINI-KIL	0	0	0	0	0.44	0.00	0.00	\N	\N	6	34	20.00	16.00	4.00	1	-	SUSP-96	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	4000.00	2660.00	1320.00	A	L	5000.00	\N	\N	1000000000.00	1805.00	0.55	5000.00	0.00	0.00	0.00	0.00	0.00	6805.00	-0.70	\N	\N	\N	0.00	800.00	\N	\N	\N	\N	0.00	0.00	0.00	-2.40	\N	2.28	2018-03-05	\N	2018-03-05	2018-07-23	2018-04-12	2018-05-10	0.05	0.00	0.00	0.00	0.35	0.00	0.00	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA SUNJOY	FUNDA IMPRESA PROFESIONAL INICIO X KIL 	FUNDAS	PRODUCCION					FUNDAS PREIMPRESAS		SUNJOY		SAC	2018-05-10	2018-05-10
1	7	2018-04-18	120927162604298	121008085851376	\N	MPPRFICRE-KIL	0	0	0	0	0.39	0.00	0.00	\N	\N	6	34	20.00	16.00	4.00	1	-	SUSP-62	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	2017-07-07	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	4000.00	2660.00	1320.00	R	L	5000.00	\N	\N	1000000000.00	1196.00	0.70	5000.00	0.00	0.00	0.00	0.00	0.00	6196.00	-0.55	\N	\N	\N	0.00	800.00	\N	\N	\N	\N	-48.36	0.00	0.00	-2.40	\N	1.78	2018-01-30	\N	2018-01-30	2018-06-19	2018-04-12	2018-05-10	0.14	0.00	0.00	0.16	0.45	0.00	0.00	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA SUNJOY	FUNDA IMPRESA PROFESIONAL CRECIMIENTO X KIL 	FUNDAS	PRODUCCION					FUNDAS PREIMPRESAS		SUNJOY		SAC	2018-05-10	2018-05-10
1	7	2018-04-18	120927162604298	121008090038190	\N	MPPRFIFLO-KIL	0	0	0	0	0.30	0.00	0.00	\N	\N	6	34	20.00	16.00	4.00	1	+-	LIBRE-420	9310.00	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	2017-07-07	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	7000.00	4655.00	2310.00	R	V	8000.00	\N	\N	1000000000.00	1180.00	0.83	5000.00	0.00	0.00	0.00	0.00	0.00	6180.00	0.12	\N	\N	\N	820.00	1400.00	\N	\N	\N	\N	-339.00	0.00	0.00	-2.40	\N	0.86	2016-10-05	\N	2017-11-29	2018-04-18	2018-04-12	2018-05-10	0.37	46984.00	0.00	0.56	0.40	0.00	0.00	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA SUNJOY	FUNDA IMPRESA PROFESIONAL FLORACION X KIL 	FUNDAS	PRODUCCION					FUNDAS PREIMPRESAS		SUNJOY		OK	2018-05-10	2018-05-10
1	7	2018-04-18	120927162604298	121008090342926	\N	MPPRFIPRO-KIL	0	0	0	0	0.40	0.00	0.00	\N	\N	6	34	20.00	16.00	4.00	1	+-	LIBRE-20	5586.00	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	2016-06-30	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	4200.00	2793.00	1386.00	R	L	6000.00	\N	\N	1000000000.00	1115.00	0.73	5000.00	0.00	0.00	0.00	0.00	0.00	6115.00	-0.46	\N	\N	\N	0.00	840.00	\N	\N	\N	\N	-108.40	0.00	0.00	-2.40	\N	1.62	2017-11-09	\N	2017-11-29	2018-04-18	2018-04-12	2018-05-10	0.34	17344.00	0.00	0.47	0.41	0.07	0.00	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA SUNJOY	FUNDA IMPRESA PROFESIONAL PRODUCCION X KIL 	FUNDAS	PRODUCCION					FUNDAS PREIMPRESAS		SUNJOY		SAC	2018-05-10	2018-05-10
1	7	2018-04-18	120927162604298	121008090646102	\N	MPPRFITHI-KIL	0	0	0	0	0.29	0.00	0.00	\N	\N	6	34	20.00	16.00	4.00	1	-	LIBRE-420	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	2017-12-09	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	8000.00	5320.00	2640.00	R	V	7000.00	\N	\N	1000000000.00	805.00	0.90	5000.00	0.00	0.00	0.00	0.00	0.00	5805.00	0.27	\N	\N	\N	2195.00	1600.00	\N	\N	\N	\N	-532.15	0.00	0.00	-2.40	\N	0.69	2016-10-05	\N	2017-11-29	2018-04-18	2018-04-12	2018-05-10	0.57	0.00	0.00	0.26	0.30	0.39	0.00	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA SUNJOY	FUNDA IMPRESA PROFESIONAL THICKER X KIL	FUNDAS	PRODUCCION					FUNDAS PREIMPRESAS		SUNJOY		MAC	2018-05-10	2018-05-10
1	7	2018-04-18	120927162604298	121008090830748	\N	MPPRFIRFT-KIL	0	0	0	0	0.33	0.00	0.00	\N	\N	6	34	20.00	16.00	4.00	1	+-	LIBRE-420	9310.00	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	2017-08-11	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	7000.00	4655.00	2310.00	R	V	10614.00	\N	\N	1000000000.00	1959.00	0.72	5000.00	0.00	0.00	0.00	0.00	0.00	6959.00	0.01	\N	\N	\N	41.00	1400.00	\N	\N	\N	\N	-115.83	0.00	0.00	-2.40	\N	0.99	2016-10-05	\N	2017-11-29	2018-04-18	2018-04-12	2018-05-10	0.38	6669.00	0.00	0.14	0.21	0.53	0.07	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA SUNJOY	FUNDA IMPRESA RAIZ FORTE G X KIL	FUNDAS	PRODUCCION					FUNDAS PREIMPRESAS		SUNJOY		OK	2018-05-10	2018-05-10
1	7	2018-04-18	120927162604298	121228120017588	\N	MPINCOCYR-25KIL	0	0	0	0	1098.36	0.00	0.00	\N	\N	6	34	20.00	16.00	4.00	1	\N	LIBRE-62	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	2017-09-11	\N	\N	5.00	Default	\N	1.00	=	1.00	\N	0.00	0.00	0.00	G	G	5.00	\N	\N	1000000000.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	\N	\N	\N	0.00	0.00	2.00	\N	\N	\N	0.00	0.00	0.00	0.00	\N	0.00	2017-09-28	\N	2017-11-29	2018-04-18	1899-12-30	1899-12-30	1.56	0.00	0.18	0.00	0.00	0.00	0.78	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA SUNJOY	CYROMAZINA 75% WP x 25KIL 	CYROMAZINA 75% WP	PLAGUICIDAS CONVENCIONALES					INSECTICIDA		SUNJOY		\N	\N	\N
1	7	2018-04-18	120927162604298	130717133359323	\N	MPINCODIA-200LIT	0	0	0	0	3220.06	0.00	0.00	\N	\N	6	34	20.00	16.00	4.00	1	-	LIBRE-603	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	2.00	2.00	1.00	A	A	3.00	\N	\N	1000000000.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	\N	\N	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	-2.40	\N	0.00	2016-04-05	\N	2017-11-29	2018-04-18	2017-08-29	2017-12-11	0.45	0.00	0.00	0.00	0.20	0.00	0.76	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA SUNJOY	DIAFENTHIURON 25% EC X 200LIT	DIAFENTHIURON 25% EC	PLAGUICIDAS CONVENCIONALES					INSECTICIDA		SUNJOY		MAC	2017-09-26	2017-12-19
1	7	2018-04-18	120927162604298	140127160953500	\N	MPPLINIM+LAM-25KIL	0	0	0	0	677.81	0.00	0.00	\N	\N	6	34	20.00	16.00	4.00	1	\N	LIBRE-168	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	2016-10-05	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	24.00	16.00	8.00	L	L	18.00	\N	\N	1000000000.00	33.07	-0.38	0.00	0.00	0.00	0.00	0.00	0.00	33.07	-0.38	\N	\N	\N	0.00	5.00	\N	\N	\N	\N	0.00	6147.74	0.00	-2.40	\N	0.00	2017-06-14	\N	2017-11-29	2018-04-18	2017-10-30	2018-01-26	0.51	0.00	0.10	0.01	0.10	0.07	0.68	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA SUNJOY	IMIDACLOPRID 42%+LAMBDA-CYHALOTHRIN 6%WP X 25KIL	IMIDACLOPRID 25% WP	PLAGUICIDAS CONVENCIONALES					INSECTICIDA		SUNJOY		MAC	2017-11-27	2018-02-19
1	7	2018-04-18	120927162604298	140219094547982	\N	MPPLFUPRO-200LIT	0	0	0	0	2077.84	0.00	0.00	\N	\N	6	34	20.00	16.00	4.00	1	\N	LIBRE-131	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	0.00	0.00	0.00	G	G	3.00	\N	\N	1000000000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	\N	\N	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	\N	0.00	2017-07-21	\N	2017-11-29	2018-04-18	1899-12-30	1899-12-30	1.08	0.00	0.51	0.00	0.00	0.00	0.44	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Sinochem	CHINA SUNJOY	PROCHLORAZ  45% X 200 LIT	PROCHLORAZ 45% EC	PLAGUICIDAS CONVENCIONALES					FUNGICIDA		SUNJOY		\N	\N	\N
1	7	2018-04-18	120927162604298	140729114317835	\N	MPNUAGABC-200LIT	0	0	0	0	1249.55	2390.00	0.00	\N	\N	22	4	13.00	8.00	5.00	1	+-	LIBRE-446	2.00	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	2017-03-08	\N	\N	1.00	Default	\N	1.00	=	1.00	\N	3.00	2.00	1.00	V	L	2.00	\N	\N	1000000000.00	2.22	0.26	1.00	0.00	0.00	0.00	0.00	0.00	3.22	-0.07	\N	\N	\N	0.00	1.00	\N	\N	\N	\N	0.00	0.00	0.00	3.37	\N	1.00	2016-10-28	\N	2018-01-17	2018-04-18	2018-04-05	2018-05-10	0.21	0.00	0.00	0.00	0.29	0.66	0.00	AGROTA	MATERIA PRIMA	Importacion Quimicos.xlsm	Agroenzimas	MEXICO	AGREX ABC X 200LIT	Dioctil Sulfosuccinato + indicador	NUTRICIONAL					COADYUVANTES		AGROENZYMAS		OK	2018-05-10	2018-05-10
